sequenceID,sd,mean,range_value,abs_skewness,kurtosis,length,sum_diff,variance
551_chr4,0.092796525,-0.224459559,0.889612604,1.132102549,5.780758823,319,29.02658645,0.008611195
552_chr1,0.234637436,0.111019178,3.13104,0.14507912,2.092031299,5619,1445.19708,0.055054727
552_chr11,0.25418136,-0.279720467,2.71689,0.417202204,0.929059504,3256,908.33268,0.064608164
552_chr17,0.261697906,0.389592752,3.09054,0.143252501,2.527196294,1948,536.91912,0.068485794
552_chr2,0.250309037,0.409383893,3.93528,0.570653227,3.854710175,5937,1587.74473,0.062654614
552_chr3,0.237324206,-0.277955696,3.29466,0.425513172,2.297861209,4858,1268.08829,0.056322779
552_chr4,0.255003413,-0.277595148,7.2824,0.189952666,20.29803754,4674,1232.55622,0.065026741
553_chr1,0.212913848,0.136677297,3.30533,0.715357668,5.495194325,5619,1255.10572,0.045332307
553_chr11,0.214333499,-0.258359429,3.33537,0.022705561,4.635191487,3256,742.17739,0.045938849
553_chr17,0.2453303,0.433017875,2.43837,1.361461287,5.819825299,1948,479.14058,0.060186956
553_chr2,0.216399542,0.127219446,3.92644,1.139268529,8.702820724,5937,1328.53986,0.046828762
553_chr3,0.207649042,-0.271214339,3.8651,0.241169486,4.721736569,4858,1090.70233,0.043118125
553_chr4,0.207085525,0.117090469,3.8659,0.458900993,7.360986897,4674,1012.66989,0.042884415
554_chr1,0.065591285,0.008050306,0.883867816,4.746893743,49.5752061,648,33.83232393,0.004302217
554_chr11,0.066417885,-0.127282373,0.421093799,0.835925553,1.727778926,234,14.29596531,0.004411335
554_chr17,0.098320787,0.207440407,0.67676181,0.523460468,0.819064401,246,20.71249457,0.009666977
554_chr2,0.063801912,0.134630517,0.42821997,0.254041833,0.823811497,414,26.1266434,0.004070684
554_chr3,0.053926153,-0.141566836,0.474276703,1.393620136,6.573628872,389,21.58210131,0.00290803
554_chr4,0.045303221,-0.01010426,0.339461063,0.957512149,3.556632849,320,15.51368215,0.002052382
555_chr1,0.237877747,-0.067248961,2.81132,0.140672987,1.427021181,5619,1346.31825,0.056585822
555_chr11,0.209014171,-0.04794734,2.05941,0.443006607,1.367837247,3256,744.60955,0.043686924
555_chr17,0.244092431,0.19751482,2.88085,0.037428492,3.278247576,1948,497.38797,0.059581115
555_chr2,0.217355429,0.197580812,2.41985,0.446610001,1.809030164,5937,1387.99747,0.047243383
555_chr3,0.207138913,-0.051417071,2.39502,0.322808457,1.299815955,4858,1091.94707,0.042906529
555_chr4,0.226308335,-0.058101115,7.46583,0.872399886,40.60204543,4674,1063.83016,0.051215462
556_chr1,0.074569679,0.024038529,0.724208882,0.477869797,4.724879612,644,37.52672677,0.005560637
556_chr11,0.079534146,0.019905577,0.740356183,1.088289684,5.384566731,234,14.66291673,0.00632568
556_chr17,0.093639177,0.226501695,0.756691999,0.957770359,4.467021073,245,19.82578024,0.008768295
556_chr2,0.066135134,0.007249635,0.513879403,0.021933851,0.982711176,412,23.24868242,0.004373856
556_chr3,0.065504669,-0.008396059,0.457909307,0.438790945,0.974567593,388,21.31126827,0.004290862
556_chr4,0.059670148,-0.021972842,0.465136111,0.507014249,1.278413205,318,17.40482045,0.003560527
557_chr1,0.254876911,0.182759922,10.532,4.776063369,162.8444406,5619,1398.408,0.06496224
557_chr11,0.251703238,-0.213101658,4.338,0.284027121,8.523218063,3256,854.428,0.06335452
557_chr17,0.253361825,0.483467146,3.011,0.284120872,2.501701984,1948,517.884,0.064192214
557_chr2,0.245539254,0.459893044,6.493,2.665393545,56.23815598,5937,1476.087,0.060289525
557_chr3,0.232668851,-0.201546521,6.004,0.721424646,19.12144198,4858,1181.144,0.054134794
557_chr4,0.229992846,-0.214443089,2.869,0.418124942,2.068581656,4674,1166.989,0.052896709
558_chr1,0.235205965,0.017299336,3.67567,0.29596384,3.785758105,5619,1425.47827,0.055321846
558_chr11,0.239922916,-0.343421063,3.01413,0.460129327,2.830528821,3256,852.43331,0.057563006
558_chr17,0.242029057,0.271560914,2.77386,0.252641172,1.744764432,1948,501.99861,0.058578065
558_chr2,0.230175201,0.306412964,3.56262,0.163452809,2.707563123,5937,1460.27488,0.052980623
558_chr3,0.236835767,-0.331131698,4.39437,0.416401608,6.303420117,4858,1243.34051,0.05609118
558_chr4,0.230711802,0.037793228,3.78033,0.519194356,5.834649959,4674,1164.81927,0.053227936
559_chr1,0.244831849,0.079384214,3.32558,0.756417196,3.596893514,5619,1380.65402,0.059942634
559_chr11,0.242293342,0.086850617,2.14141,0.731202106,1.90313963,3256,773.50798,0.058706064
559_chr17,0.283320273,0.731507295,3.44195,0.352213825,2.868646674,1948,514.51455,0.080270377
559_chr2,0.235848004,0.274329928,3.12611,0.3271293,2.590344695,5937,1464.19351,0.055624281
559_chr3,0.234513833,-0.171520078,4.92043,1.11175099,12.9125162,4858,1181.07828,0.054996738
559_chr4,0.239718541,-0.177702122,5.15514,0.590223532,7.915334379,4674,1142.49586,0.057464979
55_chr1,0.048973473,0.008865581,0.441161086,0.515506566,2.044814617,651,28.10893745,0.002398401
55_chr11,0.06162287,-6.42E-05,0.531769562,0.578845324,4.108939843,235,13.12823511,0.003797378
55_chr17,0.080370597,0.261749507,0.48628711,0.483445508,0.780121926,248,19.31550713,0.006459433
55_chr2,0.053010702,0.132157166,0.518216762,1.543228874,7.969086154,413,19.37248838,0.002810135
55_chr3,0.049609752,-0.021633416,0.384207729,0.080284226,1.713197868,388,19.01593109,0.002461127
55_chr4,0.082965442,-0.143686228,0.644734721,0.944795858,2.73789879,322,26.14846796,0.006883265
560_chr1,0.212913848,0.136677297,3.30533,0.715357668,5.495194325,5619,1255.10572,0.045332307
560_chr11,0.214333499,-0.258359429,3.33537,0.022705561,4.635191487,3256,742.17739,0.045938849
560_chr17,0.2453303,0.433017875,2.43837,1.361461287,5.819825299,1948,479.14058,0.060186956
560_chr2,0.216399542,0.127219446,3.92644,1.139268529,8.702820724,5937,1328.53986,0.046828762
560_chr3,0.207649042,-0.271214339,3.8651,0.241169486,4.721736569,4858,1090.70233,0.043118125
560_chr4,0.207085525,0.117090469,3.8659,0.458900993,7.360986897,4674,1012.66989,0.042884415
561_chr1,0.066450014,0.009929306,0.978076684,4.520293806,43.27650288,652,31.43890288,0.004415604
561_chr11,0.054989029,-0.207526044,0.408241938,1.45182469,5.306031781,235,12.12065008,0.003023793
561_chr17,0.088099612,0.176232948,0.588290518,0.606134691,1.785585342,248,18.83260612,0.007761542
561_chr2,0.0434368,0.005472236,0.379958989,0.6904041,2.924376578,414,17.24331407,0.001886756
561_chr3,0.051718856,-0.218276025,0.414579137,1.203269129,4.731053241,390,19.26281482,0.00267484
561_chr4,0.054442809,-0.21096705,0.470498198,1.497310897,6.160779135,323,16.92766162,0.002964019
563_chr1,0.393494473,0.109562556,3.697,0.011238274,0.213001329,5619,2375.715,0.1548379
563_chr11,0.386196408,-0.122239251,3.479,0.002417469,0.309903954,3256,1349.843,0.149147666
563_chr17,0.409522255,0.468735113,3.666,0.059898486,0.339118367,1948,833.311,0.167708477
563_chr2,0.391959979,0.123914772,3.417,0.001882226,0.100879537,5937,2505.036,0.153632625
563_chr3,0.388203868,-0.177315768,3.524,0.009789659,0.179932382,4858,2092.857,0.150702243
563_chr4,0.385929288,-0.104190629,4.029,0.053083001,0.877870426,4674,1972.165,0.148941415
564_chr1,0.067872666,0.006877957,0.603387975,0.026867914,1.139498068,652,41.07574847,0.004606699
564_chr11,0.075486403,-0.197095791,0.594718717,1.202900429,4.596858743,235,15.63268048,0.005698197
564_chr17,0.102941904,0.17660877,0.780107025,0.456866634,1.425211394,248,24.81234913,0.010597036
564_chr2,0.054294344,-0.001077978,0.36901933,0.038803954,0.373813796,414,21.68388769,0.002947876
564_chr3,0.057564601,-0.211069202,0.363397194,0.62553623,0.726521977,389,21.11577967,0.003313683
564_chr4,0.061799637,-0.211598847,0.641699515,1.681724115,8.822679409,320,19.70211629,0.003819195
565_chr1,0.18607277,0.045493326,3.277,0.137227063,3.376316393,5619,1085.644,0.034623076
565_chr11,0.187073131,0.005950246,2.492,0.304916744,3.000529774,3256,635.371,0.034996356
565_chr17,0.185434474,0.319543634,2.479,0.471952327,5.295401226,1948,372.665,0.034385944
565_chr2,0.183324342,0.038886306,3.373,0.260314241,4.294506605,5937,1149.389,0.033607814
565_chr3,0.187909753,-0.247220667,3.678,0.497660066,8.967039055,4858,963.279,0.035310075
565_chr4,0.18023346,-0.013944159,3.238,0.261044514,4.295994958,4674,890.871,0.0324841
566_chr1,0.084572103,0.080111378,0.64987074,0.05065989,0.669299366,637,52.73967117,0.007152441
566_chr11,0.075930503,0.007687207,0.468169213,0.015895023,0.51015661,230,18.26465933,0.005765441
566_chr17,0.104654569,0.201160969,0.719572677,0.539508228,1.263986944,246,23.51652613,0.010952579
566_chr2,0.090072079,0.204770666,0.529095789,0.046373231,0.101199169,410,37.80237858,0.008112979
566_chr3,0.070211681,-0.002604114,0.395666642,0.231890893,0.361069774,386,29.84655021,0.00492968
566_chr4,0.06718678,-0.07072831,0.475369568,0.302124321,0.559447563,318,23.97503153,0.004514063
567_chr1,0.070843694,0.088874457,0.879742926,1.217549098,9.790242323,657,44.26604251,0.005018829
567_chr11,0.087179194,-0.201005059,0.698713662,1.581234956,6.171243015,241,19.43307632,0.007600212
567_chr17,0.077290478,0.15080618,0.679590189,0.886235745,3.685303512,250,19.69661673,0.005973818
567_chr2,0.069832813,-0.049940441,1.085989142,2.298205826,28.34257478,415,26.60798967,0.004876622
567_chr3,0.087445447,-0.268693375,0.544788848,0.538162213,0.729918307,395,34.01467551,0.007646706
567_chr4,0.057645555,-0.069419896,0.463735421,0.881100984,2.983301426,323,19.48874522,0.00332301
568_chr1,0.051258908,0.028477363,0.518728802,1.827675849,11.21121656,652,32.52193308,0.002627476
568_chr11,0.046567847,0.008473207,0.305148769,0.785056038,2.135933915,235,10.98545912,0.002168564
568_chr17,0.280399821,0.099479795,4.4845226,14.02525287,212.3048864,248,25.36555237,0.07862406
568_chr2,0.037611696,-0.002263559,0.289801315,0.093762818,0.890270442,414,15.87897395,0.00141464
568_chr3,0.041548444,-0.003238192,0.249160973,0.372039395,0.274530974,389,17.55918646,0.001726273
568_chr4,0.039741536,0.003454589,0.407581694,0.147750898,3.587507329,321,13.62500442,0.00157939
569_chr1,0.076282716,0.111428232,0.604673827,0.808800274,1.903992336,650,42.48001459,0.005819053
569_chr11,0.106897114,-0.080741753,0.843449245,1.25033133,4.641744873,235,19.74253623,0.011426993
569_chr17,0.30330497,0.386132659,4.774105418,13.29322266,196.9418881,248,32.49071133,0.091993905
569_chr2,0.074199469,0.147384174,0.509600501,0.093300869,0.499036192,413,24.41836821,0.005505561
569_chr3,0.074965371,-0.107049162,0.509632432,0.627851511,0.557260027,388,27.57901647,0.005619807
569_chr4,0.081526818,-0.097975167,0.756233928,2.04140175,9.792334028,322,24.69570051,0.006646622
56_chr1,0.070084169,0.015387634,0.5342092,0.111469737,0.510517738,645,37.54905287,0.004911791
56_chr11,0.076574475,0.003566674,0.705703024,2.083550974,12.21071122,234,15.49184275,0.00586365
56_chr17,0.083273918,0.180394402,0.602945335,1.087861801,2.251826116,248,19.19264093,0.006934545
56_chr2,0.056717458,-0.004421647,0.468996483,0.064528549,1.208375543,413,22.05408458,0.00321687
56_chr3,0.057981755,-0.009987352,0.363484741,0.096904042,0.217642297,390,23.1574791,0.003361884
56_chr4,0.082225667,-0.202054439,0.733442528,0.818604208,4.34094343,319,24.20444668,0.00676106
570_chr1,0.107643456,0.040197499,0.595535819,0.22775102,-0.340206165,649,61.30531569,0.011587114
570_chr11,0.110916641,-0.078994046,0.659085755,0.431471608,0.086219094,235,23.61120246,0.012302501
570_chr17,0.115288107,0.147493388,0.711838195,0.187542886,0.163825083,248,28.88907786,0.013291348
570_chr2,0.092362825,0.013829034,0.714117443,0.157399276,0.866506676,414,35.08962836,0.008530891
570_chr3,0.089263308,-0.111374988,0.57634937,0.348196635,0.202698666,390,33.25885419,0.007967938
570_chr4,0.086976206,-0.120766486,0.676603015,0.169844671,0.678323144,320,28.59829344,0.00756486
571_chr1,0.066656849,0.001800695,0.908535033,1.226582524,14.91172476,647,40.22418142,0.004443136
571_chr11,0.059096167,0.00842413,0.361155499,0.085653804,0.223739099,235,13.71714091,0.003492357
571_chr17,0.302837354,0.160502818,4.816098555,14.09757176,213.3219809,247,29.45135287,0.091710463
571_chr2,0.048846153,-0.007489996,0.340351918,0.000865055,0.390363644,412,21.16566422,0.002385947
571_chr3,0.076905452,-0.180987916,0.538078011,0.372377337,1.041882342,388,27.75788114,0.005914449
571_chr4,0.056727682,-0.006080892,0.493814613,0.209307532,1.516201564,321,19.30198826,0.00321803
572_chr1,0.074236377,0.166445667,0.657916134,0.304360989,1.22979582,649,45.56369209,0.00551104
572_chr11,0.067199072,0.012931725,0.733519041,3.29220862,27.09703282,235,13.93367022,0.004515715
572_chr17,0.092558946,0.297717117,0.499739201,0.283062932,-0.010252185,247,22.67463446,0.008567159
572_chr2,0.061105136,0.141672786,0.64987074,0.363359172,4.597530779,414,25.68885482,0.003733838
572_chr3,0.057036941,-0.002418932,0.541198058,0.905068056,3.42338614,390,21.86503047,0.003253213
572_chr4,0.056959101,-0.010753826,0.486844245,1.14350993,4.999040558,320,18.89180053,0.003244339
573_chr1,0.066311821,0.000241227,0.790633221,0.516735103,5.773911142,652,35.54364086,0.004397258
573_chr11,0.066893413,-0.010796835,0.666742084,0.500886567,5.695100826,235,14.08892343,0.004474729
573_chr17,0.116782888,0.457289382,0.755314904,0.780698475,1.341378473,248,23.9114286,0.013638243
573_chr2,0.064855302,0.246689999,0.626541604,1.978632408,9.774764611,414,25.0055587,0.00420621
573_chr3,0.056222366,-0.005055285,0.400440123,0.440234768,1.379088315,390,21.41256917,0.003160954
573_chr4,0.058880973,0.002153059,0.669851398,1.405194689,11.29774805,321,16.24836411,0.003466969
574_chr1,0.094177465,0.004021954,0.613108049,0.41326608,0.379181718,652,63.81259565,0.008869395
574_chr11,0.085365658,-0.006982307,0.450536181,0.040991702,-0.253712809,235,21.89437759,0.007287296
574_chr17,0.148118109,0.16382644,0.780157578,0.500391226,0.199929817,248,32.55290751,0.021938974
574_chr2,0.083932398,0.001077192,0.571938493,0.053330708,0.088772424,414,36.63933702,0.007044647
574_chr3,0.076315677,-0.108266864,0.616517235,0.646914981,2.341029843,390,32.4761865,0.005824083
574_chr4,0.095301651,-0.003241455,0.683991877,0.108108916,0.453525123,322,33.60280416,0.009082405
575_chr1,0.096205937,0.010800951,0.70761477,0.399365823,0.389674264,651,63.80882826,0.009255582
575_chr11,0.103188171,-0.090898837,0.673639659,0.673794586,1.004358416,234,25.32423735,0.010647799
575_chr17,0.10865321,0.110923862,0.639205546,0.016428324,0.034335254,247,26.99250464,0.01180552
575_chr2,0.080264926,-0.003999715,0.519053061,0.279457484,-0.060292015,414,35.13675559,0.006442458
575_chr3,0.089545061,-0.107841257,0.674377422,0.510443608,0.918760194,390,36.05116812,0.008018318
575_chr4,0.092218503,0.006797427,0.606518644,0.04420264,-0.110604829,320,32.36659438,0.008504252
576_chr1,0.179480078,-0.026034633,0.92085978,0.270419441,-0.459668628,652,101.4533829,0.032213098
576_chr11,0.198350277,-0.023928664,0.900817193,0.259894562,-0.807509429,235,39.36320179,0.039342832
576_chr17,0.354895804,0.124452922,5.382178976,11.3960938,160.8589591,248,45.94722615,0.125951031
576_chr2,0.151833609,-0.080379569,0.866796614,0.368532407,0.044800741,413,61.67033663,0.023053445
576_chr3,0.171397313,-0.15405009,1.019835182,0.438663211,-0.204674633,388,63.03868656,0.029377039
576_chr4,0.179231333,-0.150471737,0.906610161,0.542148734,-0.348102788,320,58.72704897,0.032123871
577_chr1,0.068410984,-0.006403029,0.441723949,0.267271488,-0.044656379,649,46.94706999,0.004680063
577_chr11,0.085351439,0.00012598,0.940017895,3.018221188,25.96799324,235,19.02106893,0.007284868
577_chr17,0.110196967,0.192847873,0.711350854,0.251560751,0.523809152,248,26.03966867,0.012143372
577_chr2,0.078393995,0.110171161,0.486552613,0.072715626,0.238815414,414,32.46578272,0.006145618
577_chr3,0.077226051,-0.14271013,0.600120184,0.600524307,1.647333785,390,31.38166507,0.005963863
577_chr4,0.069761207,-0.128877389,0.511339638,0.526577487,1.454141408,320,24.73156363,0.004866626
578_chr1,0.059205765,0.020542293,0.598085781,0.071374408,2.824748356,651,32.8227042,0.003505323
578_chr11,0.07254727,0.015102771,0.811684948,3.304512152,26.61277087,235,13.98457447,0.005263106
578_chr17,0.102089543,0.332059819,0.638589686,0.032625661,0.582694483,248,22.08187079,0.010422275
578_chr2,0.055089417,0.169490973,0.471532386,0.069447679,1.11001802,414,22.74444727,0.003034844
578_chr3,0.056910067,-0.01081257,0.448590059,0.616477115,1.873291542,390,19.98753792,0.003238756
578_chr4,0.056260865,-0.016122873,0.622381661,2.334884536,15.19288695,320,16.56699725,0.003165285
579_chr1,0.067740496,0.010034576,0.620286965,1.202871644,4.245744305,648,37.82553701,0.004588775
579_chr11,0.067915777,0.010353767,0.464690969,1.101708276,2.533875287,235,15.67642468,0.004612553
579_chr17,0.13245046,0.404192163,0.818183944,0.03826533,0.337532561,244,28.72937312,0.017543124
579_chr2,0.080147423,0.237556615,0.733459651,0.475738083,3.59944936,412,32.36214998,0.006423609
579_chr3,0.05555849,-0.003606653,0.489900304,1.489054397,6.060943459,387,19.91223435,0.003086746
579_chr4,0.061206002,-0.010549835,0.700308379,1.9152235,12.74524179,321,18.34387576,0.003746175
57_chr1,0.153587302,0.032554708,1.621920257,0.605889712,5.927623581,509,50.73797982,0.023589059
57_chr11,0.120433104,0.025655645,0.657968181,0.047705136,0.287908027,173,20.21190437,0.014504133
57_chr12,0.289077237,0.138007486,1.38251892,1.326981728,0.724191166,221,26.93267665,0.083565649
57_chr13,0.207111316,0.070843861,0.889504906,1.037199655,-0.040970058,110,10.43975757,0.042895097
57_chr14,0.241728953,0.154135926,1.240553827,0.788634233,0.136751374,105,10.36043968,0.058432887
57_chr16,0.230969774,-0.205846221,0.815223901,0.029243177,-1.532432806,94,8.886471002,0.053347036
57_chr17,0.187946184,-0.047743393,0.919829651,0.666745616,0.310207834,185,17.46100565,0.035323768
57_chr19,0.228837673,-0.038115179,0.890613105,0.037104104,-0.307036357,60,7.951781255,0.052366681
57_chr2,0.112581268,-0.001993635,1.088737369,1.403400099,7.052072228,298,29.040236,0.012674542
57_chr3,0.115842094,-0.458777144,0.909802191,1.075292114,3.874618859,224,25.8928662,0.013419391
57_chr4,0.10162516,-0.037131153,0.694304932,1.160198635,3.701848429,193,17.93564524,0.010327673
57_chr5,0.197225533,0.069759682,1.18551934,0.807333444,0.747393618,213,23.13762127,0.038897911
57_chr7,0.156500157,-0.030890837,0.990461486,1.857278326,4.698179356,148,14.10992348,0.024492299
57_chr8,0.217408143,-0.145451821,1.005814982,0.388691643,-0.644135925,146,16.63152699,0.047266301
580_chr1,0.052020795,0.013638519,0.40844364,1.485450789,5.772296195,651,30.10611366,0.002706163
580_chr11,0.04661118,-0.135859171,0.325733311,0.259807208,0.993191808,235,11.02162061,0.002172602
580_chr17,0.087766504,0.117342614,0.59487797,0.414780662,1.046275634,248,17.74719721,0.007702959
580_chr2,0.039859999,0.001428344,0.395648514,0.659728528,5.374441832,414,16.36394508,0.001588819
580_chr3,0.043187549,-0.142285509,0.394542469,0.81253308,4.594059296,391,16.17743749,0.001865164
580_chr4,0.044444927,-0.140280772,0.520832163,1.155997653,8.909616519,321,13.87695723,0.001975352
581_chr1,0.073833035,0.006064455,0.580826162,0.017900323,0.498452138,646,45.68868971,0.005451317
581_chr11,0.073632518,0.006605189,0.410236513,0.247932512,0.112979537,234,17.58575361,0.005421748
581_chr17,0.091003079,0.17700937,0.446853312,0.138555034,-0.467278306,248,23.5205588,0.00828156
581_chr2,0.059957996,-0.008301706,0.513328934,0.060528684,1.688339513,413,26.1669454,0.003594961
581_chr3,0.087701762,-0.193628171,0.539833125,0.271022709,0.214622549,387,33.09227719,0.007691599
581_chr4,0.077255955,-0.192373133,0.50876076,0.541434971,0.874701846,317,25.19385508,0.005968483
582_chr1,0.075220443,0.003562838,0.593394407,0.266742369,1.195545696,650,50.72590825,0.005658115
582_chr11,0.073230878,-0.171466976,0.564551041,0.92435936,2.705130424,235,16.60833928,0.005362761
582_chr17,0.09932293,0.112738838,0.83018563,0.051958003,1.53007592,248,22.72310321,0.009865044
582_chr2,0.069663417,0.005187391,0.551044192,0.243863704,1.390067901,414,30.30159471,0.004852992
582_chr3,0.069462908,-0.175410164,0.587452053,0.449333998,1.803397637,387,28.73342908,0.004825096
582_chr4,0.06798716,-0.165981292,0.381870635,0.241336302,-0.259894835,318,23.93154397,0.004622254
583_chr1,0.200690958,0.053135755,3.16454,0.169000708,3.268340039,5619,1212.61687,0.040276861
583_chr11,0.20407937,-0.146750955,2.7184,0.193505771,2.943534299,3256,719.40564,0.041648389
583_chr17,0.208470179,0.274316951,2.27988,0.19124694,2.163763709,1948,432.2721,0.043459816
583_chr2,0.211227497,0.077813822,4.09548,0.399872173,5.566208599,5937,1369.57814,0.044617056
583_chr3,0.210177673,-0.181769189,3.90142,0.053179251,4.080552386,4858,1129.03397,0.044174654
583_chr4,0.210838003,-0.173723543,3.4222,0.334765779,5.036130303,4674,1082.28422,0.044452664
584_chr1,0.217770787,-0.07717817,2.37952,0.151733236,0.751144532,5619,1352.27539,0.047424116
584_chr11,0.210261804,-0.104124036,1.7707,0.057453737,0.072910589,3256,762.85731,0.044210026
584_chr17,0.230399258,0.375450087,3.21094,0.0641423,2.711904157,1948,481.9962,0.053083818
584_chr2,0.216608844,0.189541903,3.22422,0.076125603,1.785698363,5937,1435.34641,0.046919391
584_chr3,0.243118638,-0.412532256,4.59612,0.215635052,4.645964845,4858,1294.20577,0.059106672
584_chr4,0.220235368,-0.091833753,3.90413,0.446237877,5.769448211,4674,1140.4493,0.048503617
585_chr1,0.252619217,0.294852958,3.96434,0.004201206,3.051889001,5619,1537.60787,0.063816469
585_chr11,0.241671166,-0.133569493,2.57896,0.020167857,0.874889093,3256,874.0176,0.058404952
585_chr17,0.270825371,0.289687479,3.57006,0.609754401,4.616402012,1948,544.97354,0.073346382
585_chr2,0.248503849,0.295274588,3.18439,0.402775267,2.743023181,5937,1579.62876,0.061754163
585_chr3,0.23526778,-0.114276159,3.68828,0.087485881,2.805737643,4858,1244.08339,0.055350928
585_chr4,0.241958948,-0.123463094,3.8275,0.132159678,4.00465056,4674,1227.33693,0.058544133
586_chr1,0.075836587,-0.111938308,0.462372228,0.467750252,0.282421024,652,35.75461583,0.005751188
586_chr11,0.044356891,0.007957847,0.2278926,0.262781377,-0.371254991,235,10.75748915,0.001967534
586_chr17,0.072987291,0.126726729,0.459568659,0.200566705,0.243192265,248,18.39415582,0.005327145
586_chr2,0.037830232,-0.006177732,0.231382571,0.474554263,0.200272463,414,16.33189728,0.001431126
586_chr3,0.051923289,-0.004258512,0.357868976,0.498874712,0.716247169,391,20.7272321,0.002696028
586_chr4,0.052772436,-0.13662829,0.476438044,1.276880136,5.883040476,322,16.91623664,0.00278493
586_chr6,0.083336955,0.053474868,0.484335942,1.001087238,1.398834199,276,15.12605728,0.006945048
587_chr1,0.109962639,0.100495742,0.869483684,0.637450676,1.44600714,652,64.16889768,0.012091782
587_chr11,0.089813579,0.128477489,0.519261188,0.155649639,0.170778268,235,22.95824511,0.008066479
587_chr17,0.118306862,0.188404383,0.604757044,0.456753249,-0.093326569,248,23.10284607,0.013996514
587_chr2,0.06727528,0.002037488,0.431185654,0.148499779,0.294924802,414,29.86400367,0.004525963
587_chr3,0.071825427,-0.017263307,0.481200179,0.40842083,0.710321447,390,31.53294483,0.005158892
587_chr4,0.077152463,0.006149324,0.534989009,0.016455107,0.275466417,321,27.1848385,0.005952503
588_chr1,0.078005589,0.051702463,0.745730095,1.003579387,5.62120585,642,41.81839191,0.006084872
588_chr11,0.059260151,-0.007183164,0.321276618,0.138391438,0.026164603,231,12.87818018,0.003511765
588_chr16,0.140824861,-0.014978019,0.82659887,2.82305035,9.087996267,150,11.39054838,0.019831641
588_chr2,0.066069847,0.053550554,0.378877836,0.086455622,0.093783739,413,23.98940737,0.004365225
588_chr3,0.05660053,-0.007030062,0.36054188,0.142008307,0.718170295,387,20.80752305,0.00320362
588_chr4,0.050170056,0.005817783,0.299053629,0.410176858,0.682120537,321,15.63624767,0.002517035
589_chr1,0.096803758,0.030114496,0.611016392,0.567090113,0.455843109,634,43.79171584,0.009370968
589_chr11,0.121898845,-0.164942692,0.720845929,0.655739407,0.370038352,226,21.46359536,0.014859329
589_chr17,0.094707107,0.237649954,0.556758927,0.307566731,0.12930679,243,23.59507024,0.008969436
589_chr2,0.091965529,0.16819944,0.742006211,0.709731462,3.016685055,412,33.7435113,0.008457659
589_chr3,0.078636221,-0.01978232,0.617303221,0.460686366,1.541954399,384,25.85750011,0.006183655
589_chr4,0.075942743,-0.134732675,0.502710907,0.902220685,1.713122598,318,22.01955313,0.0057673
58_chr1,0.142922164,-0.035791785,1.573048022,0.796935847,7.137288692,432,57.95258306,0.020426745
58_chr11,0.209490187,-0.258184216,1.492415441,0.029317174,1.845702595,142,30.50426944,0.043886138
58_chr17,0.12096059,0.243923393,0.703999354,0.538606319,1.623313473,155,19.10788861,0.014631464
58_chr2,0.145198652,0.212249738,0.993942489,1.136638737,2.977786088,245,37.44057716,0.021082648
58_chr3,0.172213942,-0.274545295,0.955316386,0.800203257,0.834030649,182,30.1647762,0.029657642
58_chr4,0.209669385,-0.244097533,1.216416974,0.418683179,0.62598852,153,33.97245089,0.043961251
590_chr1,0.459246661,0.008577683,11.737,1.996457771,37.31448127,5619,2415.557,0.210907496
590_chr11,0.448540324,0.001662469,4.41,0.331364918,0.377180757,3256,1408.092,0.201188422
590_chr17,0.442842593,0.269539014,2.919,0.180234964,-0.108480691,1948,860.558,0.196109562
590_chr2,0.445462109,-0.046196901,3.454,0.46118887,0.132139606,5937,2532.239,0.19843649
590_chr3,0.426955507,-0.094883697,4.9,0.617884957,1.283305536,4858,2053.053,0.182291005
590_chr4,0.408424677,-0.148441806,4.897,0.616499448,1.526853031,4674,1951.095,0.166810717
591_chr1,0.290236018,0.054903374,4.3792,0.659870879,3.608122057,5619,1571.8715,0.084236946
591_chr11,0.407286688,-0.262697912,5.17735,0.163098379,0.660766051,3256,930.13904,0.165882446
591_chr17,0.433308996,0.486906242,3.6577,0.018498681,0.136407966,1948,606.2862,0.187756686
591_chr2,0.263959446,0.01365699,4.06094,1.025978548,5.325840221,5937,1606.89653,0.069674589
591_chr3,0.364504769,-0.175750731,2.90877,0.255585688,0.230602068,4858,1297.0538,0.132863726
591_chr4,0.260886489,-0.024331898,5.13026,1.324079208,11.09023407,4674,1220.9373,0.06806176
592_chr1,0.106987028,-0.052871096,0.755305978,0.77354957,0.7363523,637,39.80182466,0.011446224
592_chr11,0.086524347,0.208225347,0.482186028,0.249137319,0.139723718,230,21.16654903,0.007486463
592_chr17,0.135666674,0.281054566,0.657149132,0.120551824,-0.595114395,246,24.62429958,0.018405446
592_chr2,0.129047939,0.101183692,0.620171749,0.528753701,-0.906472202,413,26.63581633,0.016653371
592_chr3,0.147582164,-0.108580702,0.736151432,0.330648333,-0.977364651,387,25.7354986,0.021780495
592_chr4,0.086532658,-0.242564584,0.943257488,3.297689704,20.66660417,318,23.34582709,0.007487901
593_chr1,0.352302142,0.103074035,6.585,0.254380002,3.762497526,5619,1951.765,0.124116799
593_chr11,0.523917305,0.027683354,3.95,0.102859055,-0.379721055,3256,1190.9,0.274489342
593_chr17,0.422200484,0.655482546,3.491,0.101300327,0.493687018,1948,732.475,0.178253248
